id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,artist,name,album,release,genre
5KfHeSvhh2rT4iSxyD3nGx,0.873,0.325,8,-7.514,1,0.0662,0.00177,0.752,0.105,0.268,100.015,audio_features,spotify:track:5KfHeSvhh2rT4iSxyD3nGx,https://api.spotify.com/v1/tracks/5KfHeSvhh2rT4iSxyD3nGx,https://api.spotify.com/v1/audio-analysis/5KfHeSvhh2rT4iSxyD3nGx,186667,4,FBC,CAPA 3,PADRIM,2019-11-15,rap
0ThNR6aDZSxfNTiSHA2NwY,0.856,0.278,6,-11.358,0,0.0574,0.244,0.575,0.292,0.381,134.997,audio_features,spotify:track:0ThNR6aDZSxfNTiSHA2NwY,https://api.spotify.com/v1/tracks/0ThNR6aDZSxfNTiSHA2NwY,https://api.spotify.com/v1/audio-analysis/0ThNR6aDZSxfNTiSHA2NwY,231111,4,FBC,IPHONE,PADRIM,2019-11-15,rap
02nAgrfb484tfHf3usjo7S,0.804,0.267,0,-8.405,1,0.0588,0.000406,0.614,0.224,0.485,123.967,audio_features,spotify:track:02nAgrfb484tfHf3usjo7S,https://api.spotify.com/v1/tracks/02nAgrfb484tfHf3usjo7S,https://api.spotify.com/v1/audio-analysis/02nAgrfb484tfHf3usjo7S,216774,4,FBC,CONFIO,PADRIM,2019-11-15,rap
6NyYGPdtnfwgmIeeC5g3rC,0.825,0.19,9,-10.776,1,0.0897,0.0131,0.916,0.0504,0.335,135.098,audio_features,spotify:track:6NyYGPdtnfwgmIeeC5g3rC,https://api.spotify.com/v1/tracks/6NyYGPdtnfwgmIeeC5g3rC,https://api.spotify.com/v1/audio-analysis/6NyYGPdtnfwgmIeeC5g3rC,254222,4,FBC,THC,PADRIM,2019-11-15,rap
22N1bSig02gFTyFiuXPQWB,0.84,0.295,8,-7.088,1,0.0842,0.042,0.608,0.103,0.58,155.005,audio_features,spotify:track:22N1bSig02gFTyFiuXPQWB,https://api.spotify.com/v1/tracks/22N1bSig02gFTyFiuXPQWB,https://api.spotify.com/v1/audio-analysis/22N1bSig02gFTyFiuXPQWB,254351,4,FBC,$ENHOR,PADRIM,2019-11-15,rap
0kPCuYtxAN8V38Sr0LmNKV,0.879,0.429,5,-8.634,0,0.043,0.236,0.866,0.0906,0.741,93.017,audio_features,spotify:track:0kPCuYtxAN8V38Sr0LmNKV,https://api.spotify.com/v1/tracks/0kPCuYtxAN8V38Sr0LmNKV,https://api.spotify.com/v1/audio-analysis/0kPCuYtxAN8V38Sr0LmNKV,158937,4,FBC,SE EU NÃO TE CANTAR,PADRIM,2019-11-15,rap
5edWqIB4lI6XWYd1aIGB3e,0.653,0.161,9,-20.11,0,0.0354,0.864,0.793,0.0966,0.0393,112.077,audio_features,spotify:track:5edWqIB4lI6XWYd1aIGB3e,https://api.spotify.com/v1/tracks/5edWqIB4lI6XWYd1aIGB3e,https://api.spotify.com/v1/audio-analysis/5edWqIB4lI6XWYd1aIGB3e,150286,4,FBC,ODE A TRISTEZA,PADRIM,2019-11-15,rap
5s8lyUvJYLx4DoXOC3sqgg,0.683,0.508,11,-8.706,0,0.164,0.147,0.0,0.179,0.63,140.045,audio_features,spotify:track:5s8lyUvJYLx4DoXOC3sqgg,https://api.spotify.com/v1/tracks/5s8lyUvJYLx4DoXOC3sqgg,https://api.spotify.com/v1/audio-analysis/5s8lyUvJYLx4DoXOC3sqgg,228995,4,FBC,Frank & Tikão,S.C.A.,2018-10-26,rap
7AmbOke4wzvmxJo2J6iOBF,0.673,0.632,4,-9.054,1,0.261,0.247,0.0,0.0516,0.615,140.097,audio_features,spotify:track:7AmbOke4wzvmxJo2J6iOBF,https://api.spotify.com/v1/tracks/7AmbOke4wzvmxJo2J6iOBF,https://api.spotify.com/v1/audio-analysis/7AmbOke4wzvmxJo2J6iOBF,236118,4,FBC,Não Duvide,S.C.A.,2018-10-26,rap
0EIrAPUCsZXlpo0xFS3mHg,0.633,0.378,2,-13.968,0,0.281,0.761,3.99e-05,0.38,0.971,86.902,audio_features,spotify:track:0EIrAPUCsZXlpo0xFS3mHg,https://api.spotify.com/v1/tracks/0EIrAPUCsZXlpo0xFS3mHg,https://api.spotify.com/v1/audio-analysis/0EIrAPUCsZXlpo0xFS3mHg,37584,4,FBC,Rap Acústico,S.C.A.,2018-10-26,rap
6h2edyOKwgC99fPT8fgK8B,0.436,0.57,11,-7.514,0,0.396,0.282,0.0,0.249,0.523,80.329,audio_features,spotify:track:6h2edyOKwgC99fPT8fgK8B,https://api.spotify.com/v1/tracks/6h2edyOKwgC99fPT8fgK8B,https://api.spotify.com/v1/audio-analysis/6h2edyOKwgC99fPT8fgK8B,215118,3,FBC,17 Anos,S.C.A.,2018-10-26,rap
3cIIg06dP3ykMsEJAj5UOh,0.789,0.391,1,-10.065,1,0.0827,0.101,0.00292,0.115,0.21,139.989,audio_features,spotify:track:3cIIg06dP3ykMsEJAj5UOh,https://api.spotify.com/v1/tracks/3cIIg06dP3ykMsEJAj5UOh,https://api.spotify.com/v1/audio-analysis/3cIIg06dP3ykMsEJAj5UOh,125794,4,FBC,Superstar,S.C.A.,2018-10-26,rap
1uBIn4OUnI2I0NHVCoShog,0.807,0.44,2,-9.277,1,0.119,0.128,0.0,0.0491,0.216,131.961,audio_features,spotify:track:1uBIn4OUnI2I0NHVCoShog,https://api.spotify.com/v1/tracks/1uBIn4OUnI2I0NHVCoShog,https://api.spotify.com/v1/audio-analysis/1uBIn4OUnI2I0NHVCoShog,215179,4,FBC,Ela É Green,S.C.A.,2018-10-26,rap
0ltkBGzqNF5XwX4zx9mUS6,0.375,0.566,5,-12.607,1,0.0533,0.424,0.0,0.164,0.179,117.87,audio_features,spotify:track:0ltkBGzqNF5XwX4zx9mUS6,https://api.spotify.com/v1/tracks/0ltkBGzqNF5XwX4zx9mUS6,https://api.spotify.com/v1/audio-analysis/0ltkBGzqNF5XwX4zx9mUS6,257144,4,FBC,Itinerário de I.O,S.C.A.,2018-10-26,rap
06o8RyKSgUdO7i33wbj37V,0.604,0.776,0,-7.589,1,0.325,0.34,0.0,0.111,0.613,168.693,audio_features,spotify:track:06o8RyKSgUdO7i33wbj37V,https://api.spotify.com/v1/tracks/06o8RyKSgUdO7i33wbj37V,https://api.spotify.com/v1/audio-analysis/06o8RyKSgUdO7i33wbj37V,277290,1,FBC,Contradições,S.C.A.,2018-10-26,rap
5uQRO7pQGinv1TdOZxculs,0.758,0.552,1,-9.299,0,0.31,0.415,0.0,0.141,0.47,129.963,audio_features,spotify:track:5uQRO7pQGinv1TdOZxculs,https://api.spotify.com/v1/tracks/5uQRO7pQGinv1TdOZxculs,https://api.spotify.com/v1/audio-analysis/5uQRO7pQGinv1TdOZxculs,170360,4,FBC,"Sexo, Cocaína & Assassinatos",S.C.A.,2018-10-26,rap
74LOKoLK86kaYsRe9TkoSf,0.485,0.37,1,-10.262,1,0.29,0.414,0.0,0.221,0.149,90.496,audio_features,spotify:track:74LOKoLK86kaYsRe9TkoSf,https://api.spotify.com/v1/tracks/74LOKoLK86kaYsRe9TkoSf,https://api.spotify.com/v1/audio-analysis/74LOKoLK86kaYsRe9TkoSf,217166,5,FBC,"Poder, Pt. 2",S.C.A.,2018-10-26,rap
5DBE0bUMuqP3j4T7QAle9j,0.701,0.574,6,-9.144,0,0.256,0.712,2.06e-06,0.939,0.635,133.887,audio_features,spotify:track:5DBE0bUMuqP3j4T7QAle9j,https://api.spotify.com/v1/tracks/5DBE0bUMuqP3j4T7QAle9j,https://api.spotify.com/v1/audio-analysis/5DBE0bUMuqP3j4T7QAle9j,279040,4,Coruja Bc1,O Piano,Brasil Futurista,2021-11-17,rap
44fVmUzQJAdathiD3chW8K,0.865,0.76,2,-5.125,1,0.153,0.113,3.44e-05,0.0949,0.416,95.957,audio_features,spotify:track:44fVmUzQJAdathiD3chW8K,https://api.spotify.com/v1/tracks/44fVmUzQJAdathiD3chW8K,https://api.spotify.com/v1/audio-analysis/44fVmUzQJAdathiD3chW8K,183765,4,Coruja Bc1,Brasil Futurista,Brasil Futurista,2021-11-17,rap
7uPLd1h86ht2mdjEvOVVqm,0.786,0.793,6,-5.7,0,0.331,0.474,0.0,0.132,0.795,87.991,audio_features,spotify:track:7uPLd1h86ht2mdjEvOVVqm,https://api.spotify.com/v1/tracks/7uPLd1h86ht2mdjEvOVVqm,https://api.spotify.com/v1/audio-analysis/7uPLd1h86ht2mdjEvOVVqm,200480,4,Coruja Bc1,Aconteceu,Brasil Futurista,2021-11-17,rap
0Eo77Rnqwi75b3qO7AWijt,0.779,0.668,9,-7.085,0,0.191,0.493,0.0126,0.112,0.897,106.973,audio_features,spotify:track:0Eo77Rnqwi75b3qO7AWijt,https://api.spotify.com/v1/tracks/0Eo77Rnqwi75b3qO7AWijt,https://api.spotify.com/v1/audio-analysis/0Eo77Rnqwi75b3qO7AWijt,176930,4,Coruja Bc1,Bolhas,Brasil Futurista,2021-11-17,rap
4H0nUqbkvAdTA5IsXvuLrF,0.586,0.526,6,-6.307,0,0.343,0.0519,0.0,0.0699,0.603,89.807,audio_features,spotify:track:4H0nUqbkvAdTA5IsXvuLrF,https://api.spotify.com/v1/tracks/4H0nUqbkvAdTA5IsXvuLrF,https://api.spotify.com/v1/audio-analysis/4H0nUqbkvAdTA5IsXvuLrF,221449,4,Coruja Bc1,Alusão,Brasil Futurista,2021-11-17,rap
3yXMkkOI1m43lDBlf2ibei,0.882,0.531,0,-8.689,1,0.0703,0.274,1.63e-05,0.0838,0.866,135.013,audio_features,spotify:track:3yXMkkOI1m43lDBlf2ibei,https://api.spotify.com/v1/tracks/3yXMkkOI1m43lDBlf2ibei,https://api.spotify.com/v1/audio-analysis/3yXMkkOI1m43lDBlf2ibei,207119,4,Coruja Bc1,Tarot,Brasil Futurista,2021-11-17,rap
1fdXSVQrRMbILOHhFMZR5X,0.832,0.536,7,-7.079,1,0.386,0.353,0.00469,0.121,0.586,94.885,audio_features,spotify:track:1fdXSVQrRMbILOHhFMZR5X,https://api.spotify.com/v1/tracks/1fdXSVQrRMbILOHhFMZR5X,https://api.spotify.com/v1/audio-analysis/1fdXSVQrRMbILOHhFMZR5X,171468,4,Coruja Bc1,Arrogangsta,Brasil Futurista,2021-11-17,rap
663XQka2e3PfwGIOcuOh5n,0.629,0.691,1,-7.336,0,0.352,0.283,0.0,0.306,0.795,169.825,audio_features,spotify:track:663XQka2e3PfwGIOcuOh5n,https://api.spotify.com/v1/tracks/663XQka2e3PfwGIOcuOh5n,https://api.spotify.com/v1/audio-analysis/663XQka2e3PfwGIOcuOh5n,170287,4,Coruja Bc1,Lobo-Guará,Brasil Futurista,2021-11-17,rap
3ieLqEwWooVaNNMOFggvi8,0.669,0.898,4,-6.446,0,0.367,0.161,0.0,0.292,0.783,92.912,audio_features,spotify:track:3ieLqEwWooVaNNMOFggvi8,https://api.spotify.com/v1/tracks/3ieLqEwWooVaNNMOFggvi8,https://api.spotify.com/v1/audio-analysis/3ieLqEwWooVaNNMOFggvi8,80928,4,Coruja Bc1,Hardcore Tupiniquim,Brasil Futurista,2021-11-17,rap
7FCmChIrVJb3ttCMbhRziJ,0.583,0.702,7,-7.137,1,0.356,0.0569,3.46e-06,0.0798,0.658,97.258,audio_features,spotify:track:7FCmChIrVJb3ttCMbhRziJ,https://api.spotify.com/v1/tracks/7FCmChIrVJb3ttCMbhRziJ,https://api.spotify.com/v1/audio-analysis/7FCmChIrVJb3ttCMbhRziJ,217973,4,Coruja Bc1,Ao Desamor,Brasil Futurista,2021-11-17,rap
5a30zIu1bWtuRgg2bGS7wB,0.773,0.671,6,-6.985,0,0.0493,0.168,3.37e-06,0.563,0.73,99.026,audio_features,spotify:track:5a30zIu1bWtuRgg2bGS7wB,https://api.spotify.com/v1/tracks/5a30zIu1bWtuRgg2bGS7wB,https://api.spotify.com/v1/audio-analysis/5a30zIu1bWtuRgg2bGS7wB,215589,4,Coruja Bc1,Nibiru,Brasil Futurista,2021-11-17,rap
6nNGLOlEGzJFeKnhj9Yk07,0.778,0.713,10,-6.821,0,0.296,0.136,0.000701,0.0981,0.157,134.902,audio_features,spotify:track:6nNGLOlEGzJFeKnhj9Yk07,https://api.spotify.com/v1/tracks/6nNGLOlEGzJFeKnhj9Yk07,https://api.spotify.com/v1/audio-analysis/6nNGLOlEGzJFeKnhj9Yk07,195856,4,Coruja Bc1,Dendê,Brasil Futurista,2021-11-17,rap
0SqRQukxItQ34bacuZVkcf,0.843,0.663,11,-7.324,0,0.0578,0.0773,3.53e-05,0.0524,0.142,122.988,audio_features,spotify:track:0SqRQukxItQ34bacuZVkcf,https://api.spotify.com/v1/tracks/0SqRQukxItQ34bacuZVkcf,https://api.spotify.com/v1/audio-analysis/0SqRQukxItQ34bacuZVkcf,231552,4,Coruja Bc1,Oh Mary,Brasil Futurista,2021-11-17,rap
5n457iTlND2vSREetuZ3vr,0.597,0.198,0,-13.628,0,0.146,0.573,0.0,0.116,0.146,100.035,audio_features,spotify:track:5n457iTlND2vSREetuZ3vr,https://api.spotify.com/v1/tracks/5n457iTlND2vSREetuZ3vr,https://api.spotify.com/v1/audio-analysis/5n457iTlND2vSREetuZ3vr,254413,4,Coruja Bc1,Lagrimas de Odé,Psicodelic,2019-05-24,rap
4wvirsZ5iOZPUqyvGm1kGb,0.922,0.476,0,-14.372,0,0.667,0.0549,3.63e-05,0.101,0.421,132.983,audio_features,spotify:track:4wvirsZ5iOZPUqyvGm1kGb,https://api.spotify.com/v1/tracks/4wvirsZ5iOZPUqyvGm1kGb,https://api.spotify.com/v1/audio-analysis/4wvirsZ5iOZPUqyvGm1kGb,209335,4,Coruja Bc1,Fogo,Psicodelic,2019-05-24,rap
79ET2NN8IVlgMToTYnPyhW,0.701,0.733,4,-9.388,0,0.359,0.0102,4.82e-06,0.179,0.486,87.96,audio_features,spotify:track:79ET2NN8IVlgMToTYnPyhW,https://api.spotify.com/v1/tracks/79ET2NN8IVlgMToTYnPyhW,https://api.spotify.com/v1/audio-analysis/79ET2NN8IVlgMToTYnPyhW,300013,4,Coruja Bc1,Apócrifo,Psicodelic,2019-05-24,rap
10NYF1gr2gSndK5QjejAIc,0.751,0.588,11,-10.813,0,0.428,0.163,0.0,0.0927,0.468,88.799,audio_features,spotify:track:10NYF1gr2gSndK5QjejAIc,https://api.spotify.com/v1/tracks/10NYF1gr2gSndK5QjejAIc,https://api.spotify.com/v1/audio-analysis/10NYF1gr2gSndK5QjejAIc,291255,4,Coruja Bc1,Gu$tavo$,Psicodelic,2019-05-24,rap
51aFn5KjB5Cci3XkJTQ30h,0.69,0.239,6,-12.18,1,0.846,0.32,0.0,0.0928,0.583,88.393,audio_features,spotify:track:51aFn5KjB5Cci3XkJTQ30h,https://api.spotify.com/v1/tracks/51aFn5KjB5Cci3XkJTQ30h,https://api.spotify.com/v1/audio-analysis/51aFn5KjB5Cci3XkJTQ30h,116019,4,Coruja Bc1,Interlúdio,Psicodelic,2019-05-24,rap
1pUY5SWkkMGnUxQyMTCS7v,0.797,0.452,7,-10.774,0,0.217,0.682,0.0,0.105,0.375,147.897,audio_features,spotify:track:1pUY5SWkkMGnUxQyMTCS7v,https://api.spotify.com/v1/tracks/1pUY5SWkkMGnUxQyMTCS7v,https://api.spotify.com/v1/audio-analysis/1pUY5SWkkMGnUxQyMTCS7v,181639,4,Coruja Bc1,Meu Anjo,Psicodelic,2019-05-24,rap
2kbytdW4GosgeDRkk8rTpe,0.888,0.443,7,-13.225,0,0.339,0.0755,0.0,0.206,0.38,132.059,audio_features,spotify:track:2kbytdW4GosgeDRkk8rTpe,https://api.spotify.com/v1/tracks/2kbytdW4GosgeDRkk8rTpe,https://api.spotify.com/v1/audio-analysis/2kbytdW4GosgeDRkk8rTpe,178197,4,Coruja Bc1,Dopamina,Psicodelic,2019-05-24,rap
7BgCI256KL3t9aMb9tpo4d,0.761,0.306,11,-15.75,0,0.302,0.136,0.0,0.115,0.366,108.928,audio_features,spotify:track:7BgCI256KL3t9aMb9tpo4d,https://api.spotify.com/v1/tracks/7BgCI256KL3t9aMb9tpo4d,https://api.spotify.com/v1/audio-analysis/7BgCI256KL3t9aMb9tpo4d,162397,4,Coruja Bc1,Éramos Tipo Funk,Psicodelic,2019-05-24,rap
6O9HevRJcSKZC8RHZUlLm9,0.838,0.559,0,-12.83,0,0.497,0.6,0.0,0.109,0.686,134.004,audio_features,spotify:track:6O9HevRJcSKZC8RHZUlLm9,https://api.spotify.com/v1/tracks/6O9HevRJcSKZC8RHZUlLm9,https://api.spotify.com/v1/audio-analysis/6O9HevRJcSKZC8RHZUlLm9,250918,4,Coruja Bc1,Um Acorde,Psicodelic,2019-05-24,rap
0N8bSsafOSmIoerYhWNKZp,0.861,0.448,2,-10.822,1,0.461,0.224,8.61e-05,0.0891,0.134,80.98,audio_features,spotify:track:0N8bSsafOSmIoerYhWNKZp,https://api.spotify.com/v1/tracks/0N8bSsafOSmIoerYhWNKZp,https://api.spotify.com/v1/audio-analysis/0N8bSsafOSmIoerYhWNKZp,166226,4,Coruja Bc1,Digital Influencer,Psicodelic,2019-05-24,rap
4OjDVP6SfakjmY8aHIRLi2,0.785,0.535,11,-12.148,0,0.243,0.193,0.0,0.134,0.702,82.023,audio_features,spotify:track:4OjDVP6SfakjmY8aHIRLi2,https://api.spotify.com/v1/tracks/4OjDVP6SfakjmY8aHIRLi2,https://api.spotify.com/v1/audio-analysis/4OjDVP6SfakjmY8aHIRLi2,201966,4,Coruja Bc1,Camisa 12,Psicodelic,2019-05-24,rap
0q7dvMpYEnBjEqtj9ulX4P,0.817,0.535,5,-10.342,0,0.131,0.258,4.72e-06,0.104,0.31,120.002,audio_features,spotify:track:0q7dvMpYEnBjEqtj9ulX4P,https://api.spotify.com/v1/tracks/0q7dvMpYEnBjEqtj9ulX4P,https://api.spotify.com/v1/audio-analysis/0q7dvMpYEnBjEqtj9ulX4P,180042,4,Coruja Bc1,Ogum,Psicodelic,2019-05-24,rap
2nDuWQ7qFLVBosNsan5ysF,0.7,0.366,11,-16.043,0,0.458,0.0155,3.81e-05,0.084,0.0719,136.962,audio_features,spotify:track:2nDuWQ7qFLVBosNsan5ysF,https://api.spotify.com/v1/tracks/2nDuWQ7qFLVBosNsan5ysF,https://api.spotify.com/v1/audio-analysis/2nDuWQ7qFLVBosNsan5ysF,177038,4,Coruja Bc1,Kimpa Vita,Psicodelic,2019-05-24,rap
5PEj6RvyAKSZ31uuaVvJEd,0.817,0.714,1,-8.848,1,0.516,0.195,0.0,0.696,0.53,94.942,audio_features,spotify:track:5PEj6RvyAKSZ31uuaVvJEd,https://api.spotify.com/v1/tracks/5PEj6RvyAKSZ31uuaVvJEd,https://api.spotify.com/v1/audio-analysis/5PEj6RvyAKSZ31uuaVvJEd,171808,4,Coruja Bc1,Skr,Psicodelic,2019-05-24,rap
0XlWJ5zP4hZ2ynsLIJYXaW,0.568,0.645,10,-6.247,0,0.47,0.0897,0.0,0.373,0.605,81.221,audio_features,spotify:track:0XlWJ5zP4hZ2ynsLIJYXaW,https://api.spotify.com/v1/tracks/0XlWJ5zP4hZ2ynsLIJYXaW,https://api.spotify.com/v1/audio-analysis/0XlWJ5zP4hZ2ynsLIJYXaW,164166,4,Coruja Bc1,NDDN,No Dia dos Nossos,2017-11-19,rap
0VRFoEqPC03gta2QbWL9gd,0.67,0.726,7,-6.41,1,0.457,0.0998,0.0,0.701,0.532,83.138,audio_features,spotify:track:0VRFoEqPC03gta2QbWL9gd,https://api.spotify.com/v1/tracks/0VRFoEqPC03gta2QbWL9gd,https://api.spotify.com/v1/audio-analysis/0VRFoEqPC03gta2QbWL9gd,163265,4,Coruja Bc1,Django,No Dia dos Nossos,2017-11-19,rap
69pdqztVstYYsfAYvwNHmI,0.553,0.735,9,-6.617,1,0.65,0.276,0.0,0.194,0.646,84.879,audio_features,spotify:track:69pdqztVstYYsfAYvwNHmI,https://api.spotify.com/v1/tracks/69pdqztVstYYsfAYvwNHmI,https://api.spotify.com/v1/audio-analysis/69pdqztVstYYsfAYvwNHmI,207340,4,Coruja Bc1,Jazz Records,No Dia dos Nossos,2017-11-19,rap
1ID6WACBC3MDCYHHia1aNC,0.638,0.582,0,-6.561,0,0.321,0.0814,0.0,0.0946,0.752,81.74,audio_features,spotify:track:1ID6WACBC3MDCYHHia1aNC,https://api.spotify.com/v1/tracks/1ID6WACBC3MDCYHHia1aNC,https://api.spotify.com/v1/audio-analysis/1ID6WACBC3MDCYHHia1aNC,184632,4,Coruja Bc1,Outra Fase,No Dia dos Nossos,2017-11-19,rap
555tx09xZWvOwwsOLvB27C,0.695,0.582,10,-6.369,0,0.307,0.221,0.0,0.102,0.498,124.165,audio_features,spotify:track:555tx09xZWvOwwsOLvB27C,https://api.spotify.com/v1/tracks/555tx09xZWvOwwsOLvB27C,https://api.spotify.com/v1/audio-analysis/555tx09xZWvOwwsOLvB27C,231908,4,Coruja Bc1,Roubando a Cena,No Dia dos Nossos,2017-11-19,rap
3p9PRmtNkJsnh6OOrtQmx6,0.67,0.644,2,-6.112,1,0.385,0.00235,0.0,0.0903,0.302,121.877,audio_features,spotify:track:3p9PRmtNkJsnh6OOrtQmx6,https://api.spotify.com/v1/tracks/3p9PRmtNkJsnh6OOrtQmx6,https://api.spotify.com/v1/audio-analysis/3p9PRmtNkJsnh6OOrtQmx6,256272,4,Coruja Bc1,Granada,No Dia dos Nossos,2017-11-19,rap
1fvsmoI8Y6cuzsxMCSGZts,0.669,0.741,0,-6.072,0,0.386,0.0843,0.0,0.054,0.324,129.927,audio_features,spotify:track:1fvsmoI8Y6cuzsxMCSGZts,https://api.spotify.com/v1/tracks/1fvsmoI8Y6cuzsxMCSGZts,https://api.spotify.com/v1/audio-analysis/1fvsmoI8Y6cuzsxMCSGZts,211342,4,Coruja Bc1,Aciona,No Dia dos Nossos,2017-11-19,rap
6CvoCrOJ3qow8MyudDiBF4,0.469,0.654,2,-7.572,1,0.449,0.156,0.0,0.474,0.36,179.398,audio_features,spotify:track:6CvoCrOJ3qow8MyudDiBF4,https://api.spotify.com/v1/tracks/6CvoCrOJ3qow8MyudDiBF4,https://api.spotify.com/v1/audio-analysis/6CvoCrOJ3qow8MyudDiBF4,151621,5,Coruja Bc1,Eclesiastes,No Dia dos Nossos,2017-11-19,rap
6y2bHsRYKLEOMUfmVeCQBC,0.709,0.558,8,-7.191,1,0.366,0.31,0.0,0.29,0.194,82.915,audio_features,spotify:track:6y2bHsRYKLEOMUfmVeCQBC,https://api.spotify.com/v1/tracks/6y2bHsRYKLEOMUfmVeCQBC,https://api.spotify.com/v1/audio-analysis/6y2bHsRYKLEOMUfmVeCQBC,186288,4,Coruja Bc1,Escuta-me,No Dia dos Nossos,2017-11-19,rap
2Z7A9XXHai2qDPYj9OFPJO,0.719,0.512,4,-6.733,1,0.409,0.229,0.0,0.0806,0.294,83.522,audio_features,spotify:track:2Z7A9XXHai2qDPYj9OFPJO,https://api.spotify.com/v1/tracks/2Z7A9XXHai2qDPYj9OFPJO,https://api.spotify.com/v1/audio-analysis/2Z7A9XXHai2qDPYj9OFPJO,185788,4,Coruja Bc1,De Fã Pra Fã,No Dia dos Nossos,2017-11-19,rap
7CS1aEQAgEiGsbHi0iu6ji,0.534,0.873,0,-5.742,0,0.49,0.0623,0.0,0.23,0.239,90.264,audio_features,spotify:track:7CS1aEQAgEiGsbHi0iu6ji,https://api.spotify.com/v1/tracks/7CS1aEQAgEiGsbHi0iu6ji,https://api.spotify.com/v1/audio-analysis/7CS1aEQAgEiGsbHi0iu6ji,232211,4,Coruja Bc1,Roteiro de Chaplin,No Dia dos Nossos,2017-11-19,rap
74VxNdGBZrJqPRtSsDA0sH,0.529,0.872,6,-5.148,0,0.353,0.121,0.0,0.199,0.62,86.786,audio_features,spotify:track:74VxNdGBZrJqPRtSsDA0sH,https://api.spotify.com/v1/tracks/74VxNdGBZrJqPRtSsDA0sH,https://api.spotify.com/v1/audio-analysis/74VxNdGBZrJqPRtSsDA0sH,213856,4,Coruja Bc1,A Voz do Coração,A Voz do Coração,2014-09-03,rap
6PXKT3gMib6l3zymrF5dgE,0.35,0.835,11,-5.423,0,0.169,0.354,0.0,0.369,0.358,76.039,audio_features,spotify:track:6PXKT3gMib6l3zymrF5dgE,https://api.spotify.com/v1/tracks/6PXKT3gMib6l3zymrF5dgE,https://api.spotify.com/v1/audio-analysis/6PXKT3gMib6l3zymrF5dgE,181162,4,Coruja Bc1,Algo a Dizer,A Voz do Coração,2014-09-03,rap
6M9CppAYPg7CPre8mDyAN7,0.701,0.808,1,-6.76,1,0.319,0.171,0.0,0.0665,0.538,79.928,audio_features,spotify:track:6M9CppAYPg7CPre8mDyAN7,https://api.spotify.com/v1/tracks/6M9CppAYPg7CPre8mDyAN7,https://api.spotify.com/v1/audio-analysis/6M9CppAYPg7CPre8mDyAN7,193051,4,Coruja Bc1,A Saga Se Propaga,A Voz do Coração,2014-09-03,rap
5rgF8uf87MPbsRkOuCGCu7,0.636,0.861,4,-7.373,0,0.369,0.154,0.0,0.266,0.475,89.675,audio_features,spotify:track:5rgF8uf87MPbsRkOuCGCu7,https://api.spotify.com/v1/tracks/5rgF8uf87MPbsRkOuCGCu7,https://api.spotify.com/v1/audio-analysis/5rgF8uf87MPbsRkOuCGCu7,224676,4,Coruja Bc1,Minhas Razões,A Voz do Coração,2014-09-03,rap
61c3hN9FdEbkTpKn0tfzYm,0.503,0.787,4,-5.421,0,0.226,0.106,0.0,0.221,0.238,84.344,audio_features,spotify:track:61c3hN9FdEbkTpKn0tfzYm,https://api.spotify.com/v1/tracks/61c3hN9FdEbkTpKn0tfzYm,https://api.spotify.com/v1/audio-analysis/61c3hN9FdEbkTpKn0tfzYm,205079,4,Coruja Bc1,Pra Ver Se Flui,A Voz do Coração,2014-09-03,rap
3ii2IUAEhToPqMqI9QF9K7,0.608,0.738,5,-6.731,0,0.34,0.237,0.0,0.0996,0.73,75.109,audio_features,spotify:track:3ii2IUAEhToPqMqI9QF9K7,https://api.spotify.com/v1/tracks/3ii2IUAEhToPqMqI9QF9K7,https://api.spotify.com/v1/audio-analysis/3ii2IUAEhToPqMqI9QF9K7,222169,4,Coruja Bc1,Fecha Com os Loko,A Voz do Coração,2014-09-03,rap
3G27i636LlsLJhDWYPPci3,0.609,0.831,9,-7.074,1,0.392,0.116,0.0,0.156,0.362,82.214,audio_features,spotify:track:3G27i636LlsLJhDWYPPci3,https://api.spotify.com/v1/tracks/3G27i636LlsLJhDWYPPci3,https://api.spotify.com/v1/audio-analysis/3G27i636LlsLJhDWYPPci3,243577,4,Coruja Bc1,O Clan,A Voz do Coração,2014-09-03,rap
2jFvNQeFUyO5Pm7OZzZmis,0.708,0.84,1,-4.167,1,0.066,0.192,0.0,0.345,0.563,79.521,audio_features,spotify:track:2jFvNQeFUyO5Pm7OZzZmis,https://api.spotify.com/v1/tracks/2jFvNQeFUyO5Pm7OZzZmis,https://api.spotify.com/v1/audio-analysis/2jFvNQeFUyO5Pm7OZzZmis,234289,4,Coruja Bc1,Nóiz Memo,A Voz do Coração,2014-09-03,rap
44pqjFA8uIUcnFmH2xYsej,0.343,0.864,6,-4.609,1,0.377,0.168,0.0,0.137,0.46,79.915,audio_features,spotify:track:44pqjFA8uIUcnFmH2xYsej,https://api.spotify.com/v1/tracks/44pqjFA8uIUcnFmH2xYsej,https://api.spotify.com/v1/audio-analysis/44pqjFA8uIUcnFmH2xYsej,226998,4,Coruja Bc1,Plano de Ataque,A Voz do Coração,2014-09-03,rap
